Time [s],Velocity [km/h],Battery_Voltage [V],Acceleration_rms,State
616,36.98044,370.66261,0.259020429,ACTIVE
617,37.6929,371.08801,0.176319794,ACTIVE
618,38.13242,371.98801,0.299487149,ACTIVE
619,38.69108,372.8567,0.513096309,ACTIVE
620,39.13783,373.60681,0.746483472,ACTIVE
621,39.58175,374.25229,0.494655199,ACTIVE
622,40.0505,374.50227,0.197637716,ACTIVE
623,40.48805,374.73135,0.533715596,ACTIVE
624,40.83642,374.88136,0.654508502,ACTIVE
625,41.22242,375.03136,0.202927847,ACTIVE
626,41.58185,375.18137,0.105767168,ACTIVE
627,41.99267,375.31046,0.170927286,ACTIVE
628,42.34739,375.36046,0.282559336,ACTIVE
629,42.67376,375.43142,0.196292252,ACTIVE
630,43.04605,375.58145,0.121273022,ACTIVE
631,43.32731,375.71049,0.239416097,ACTIVE
632,43.80069,375.7605,0.691152773,ACTIVE
633,44.20883,375.81051,0.838231583,ACTIVE
634,44.43293,375.86051,0.467943702,ACTIVE
635,44.72715,375.91051,0.206074883,ACTIVE
636,44.95503,375.96051,0.1064674,ACTIVE
637,45.17378,376.02101,0.071639092,ACTIVE
638,45.43945,376.12102,0.111181315,ACTIVE
639,45.74736,376.23153,0.333283471,ACTIVE
640,45.957,376.38156,1.06651449,ACTIVE
641,46.26305,376.61577,0.915311862,ACTIVE
642,46.50455,377.16577,0.662274708,ACTIVE
643,46.69857,377.72629,0.453372171,ACTIVE
644,46.88354,378.32626,0.043767352,ACTIVE
645,46.98635,378.91568,0.048655333,ACTIVE
646,47.27867,379.46549,0.048504043,ACTIVE
647,47.46875,379.94193,0.077043709,ACTIVE
648,47.60285,380.1419,0.083814856,ACTIVE
649,47.65171,380.34189,0.173519391,ACTIVE
650,47.59127,380.54196,0.136728249,ACTIVE
651,47.65172,380.75251,0.024206434,ACTIVE
652,47.66281,381.00246,0.064206154,ACTIVE
653,47.73438,381.14757,0.131712697,ACTIVE
654,47.72985,380.89756,0.097008745,ACTIVE
655,47.75,380.46928,0.140238774,ACTIVE
656,47.91945,379.36955,0.131685054,ACTIVE
657,48.17396,378.08092,0.155577232,ACTIVE
658,48.39722,376.07862,0.185889474,ACTIVE
659,48.81223,374.25693,0.180596903,ACTIVE
660,49.28095,373.10819,0.152146123,ACTIVE
661,49.52674,372.11624,0.0613033,ACTIVE
662,49.86151,371.71622,0.076696458,ACTIVE
663,50.24526,371.30562,0.128262316,ACTIVE
664,50.76987,370.8551,0.070407613,ACTIVE
665,51.26996,370.44705,0.044197259,ACTIVE
666,51.71407,370.19703,0.054335346,ACTIVE
667,52.22754,369.96821,0.072028511,ACTIVE
668,52.66729,369.81822,0.054171365,ACTIVE
669,53.01332,369.72119,0.06765745,ACTIVE
670,53.46861,369.8212,0.079507392,ACTIVE
671,53.97986,369.96361,0.097596837,ACTIVE
672,54.4419,370.26364,0.161179097,ACTIVE
673,54.74993,370.68038,0.171744177,ACTIVE
674,55.14285,371.53042,0.069217104,ACTIVE
675,55.38171,372.27431,0.11238762,ACTIVE
676,55.67856,372.62431,0.178060239,ACTIVE
677,55.9777,372.95308,0.304437178,ACTIVE
678,56.33708,373.20309,0.226406587,ACTIVE
679,56.55804,373.42124,0.114471256,ACTIVE
680,56.8661,373.52125,0.069103522,ACTIVE
681,57.11165,373.61063,0.119879076,ACTIVE
682,57.36163,373.66063,0.088216723,ACTIVE
683,57.66744,373.7,0.084320647,ACTIVE
684,57.93306,373.7,0.100096764,ACTIVE
685,58.14063,373.7,0.0997214,ACTIVE
686,58.37966,373.7,0.392316974,ACTIVE
687,58.58488,373.72128,0.489835893,ACTIVE
688,58.79919,373.82128,0.589203162,ACTIVE
689,59.06278,373.93192,0.551746711,ACTIVE
690,59.29921,374.08193,0.295790303,ACTIVE
691,59.56484,374.22129,0.453578841,ACTIVE
692,59.77241,374.3213,1.294483769,ACTIVE
693,59.9083,374.54911,1.452802339,ACTIVE
694,59.96433,375.24914,1.26987432,ACTIVE
695,60.17427,375.99179,0.211628273,ACTIVE
696,60.39742,376.89179,0.293297711,ACTIVE
697,60.41746,377.78114,0.845677305,ACTIVE
698,60.54927,378.63119,0.787338446,ACTIVE
699,60.64304,379.40661,1.206319528,ACTIVE
700,60.72117,379.90663,0.885679127,ACTIVE
701,60.70555,380.40666,0.202235681,ACTIVE
702,60.73681,380.90668,0.621894555,ACTIVE
703,60.78362,381.36402,0.98108352,ACTIVE
704,60.82813,381.66404,0.295703316,ACTIVE
705,60.85938,381.93203,0.259332732,ACTIVE
706,60.76756,382.08203,0.148520548,ACTIVE
707,60.80374,382.2427,0.185123495,ACTIVE
708,60.875,382.44271,0.231992496,ACTIVE
709,60.86623,382.63204,0.096663294,ACTIVE
710,60.84375,382.78205,0.177905055,ACTIVE
711,60.7925,382.94274,0.203566557,ACTIVE
712,60.79688,383.14274,0.117560097,ACTIVE
713,60.77435,383.32137,0.155529826,ACTIVE
714,60.72312,383.42138,0.628745193,ACTIVE
715,60.74311,383.5,0.740548218,ACTIVE
716,60.68929,383.5,0.838732223,ACTIVE
717,60.78125,383.5,1.041172446,ACTIVE
718,60.65369,383.5,0.995034895,ACTIVE
719,60.5356,383.5321,1.165048755,ACTIVE
720,60.5269,383.6821,0.400100584,ACTIVE
721,60.42188,383.8321,0.086587426,ACTIVE
722,60.44443,383.98212,0.454229734,ACTIVE
723,60.41319,384.1,0.640455454,ACTIVE
724,60.3663,384.1,0.438212183,ACTIVE
725,60.25,384.16426,0.205774707,ACTIVE
726,60.375,384.46426,0.062146688,ACTIVE
727,60.375,384.72142,0.105120055,ACTIVE
728,60.36802,384.8214,0.188729842,ACTIVE
729,60.3351,384.8786,0.603220038,ACTIVE
730,60.31948,384.77857,0.687935717,ACTIVE
731,60.22573,384.71072,0.648245053,ACTIVE
732,60.05016,384.76072,0.127377597,ACTIVE
733,60.06948,384.81072,0.109498265,ACTIVE
734,60.03825,384.86073,0.054638811,ACTIVE
735,59.91217,384.9,0.194467106,ACTIVE
736,59.84806,384.9,0.459170533,ACTIVE
737,59.72735,384.91073,0.331093965,ACTIVE
738,59.79257,384.96074,0.099548932,ACTIVE
739,59.70197,385.02148,0.107873833,ACTIVE
740,59.49451,385.12147,0.091777682,ACTIVE
741,59.50704,385.23221,0.119846698,ACTIVE
742,59.55392,385.38221,0.154596747,ACTIVE
743,59.41911,385.54297,0.13054476,ACTIVE
744,59.37071,385.743,0.071212265,ACTIVE
745,59.29259,385.93226,0.078910087,ACTIVE
746,59.19885,386.08226,0.100233785,ACTIVE
747,59.12649,386.29675,0.143046234,ACTIVE
748,58.97732,386.74678,0.266873059,ACTIVE
749,58.77843,387.15377,0.375903525,ACTIVE
750,58.60374,387.40376,0.398638725,ACTIVE
751,58.44039,387.6645,0.47869505,ACTIVE
752,58.35227,387.96448,0.384205738,ACTIVE
753,58.18466,388.21075,0.238346385,ACTIVE
754,58,388.26076,0.288456679,ACTIVE
755,57.81954,388.34308,0.299096036,ACTIVE
756,57.5625,388.54309,0.07035852,ACTIVE
757,57.43038,388.72155,0.186107285,ACTIVE
758,57.29246,388.82156,0.036199877,ACTIVE
759,56.97572,389.08327,0.062017732,ACTIVE
760,56.80536,389.93331,0.110131488,ACTIVE
761,56.61917,390.58921,0.073419738,ACTIVE
762,56.30535,390.53921,0.165434326,ACTIVE
763,56.09799,390.51079,0.174804899,ACTIVE
764,55.78549,390.56079,0.246613331,ACTIVE
765,55.47004,390.66474,0.074758413,ACTIVE
766,55.23273,390.96476,0.283568993,ACTIVE
767,54.99113,391.1892,0.317748429,ACTIVE
768,54.65329,391.1392,0.846372868,ACTIVE
769,54.32938,391.1,0.851736671,ACTIVE
770,54.09797,391.1,0.615310296,ACTIVE
771,53.84077,391.12163,0.388063742,ACTIVE
772,53.56672,391.22162,0.197448137,ACTIVE
773,53.22296,391.31081,0.887839811,ACTIVE
774,52.88342,391.36082,0.238216661,ACTIVE
775,52.62199,391.44325,0.750578441,ACTIVE
776,52.32091,391.64309,0.536239641,ACTIVE
777,51.97412,391.88593,0.111142723,ACTIVE
778,51.66584,392.28597,0.627052306,ACTIVE
779,51.30107,392.64302,0.529804521,ACTIVE
780,50.85216,392.8431,0.189808535,ACTIVE
781,50.48977,392.96762,0.027538039,ACTIVE
782,50.13876,392.81755,0.138163983,ACTIVE
783,49.71152,392.65666,0.156430056,ACTIVE
784,49.32928,392.45664,0.376763336,ACTIVE
785,48.94284,392.28915,0.182796577,ACTIVE
786,48.55643,392.23916,0.109956152,ACTIVE
787,48.1273,392.21085,0.315813741,ACTIVE
788,47.81669,392.26085,0.278773434,ACTIVE
789,47.46151,392.28915,0.143503231,ACTIVE
790,47.04081,392.23915,0.106314184,ACTIVE
791,46.59897,392.21086,0.118667613,ACTIVE
792,46.2,392.26086,0.123197963,ACTIVE
793,45.94167,392.27828,0.205924769,ACTIVE
794,45.5208,392.17827,0.334968714,ACTIVE
795,44.78958,391.9153,0.652843561,ACTIVE
796,44.43853,391.0653,0.361598085,ACTIVE
797,44.1812,390.35654,0.084699886,ACTIVE
798,43.96558,390.15653,0.116521718,ACTIVE
799,43.8135,389.92391,0.201760525,ACTIVE
800,43.55102,389.57389,0.30450106,ACTIVE
801,43.26978,389.34348,0.466563957,ACTIVE
802,42.99684,389.5434,1.155084288,ACTIVE
803,42.82493,389.77588,1.172337453,ACTIVE
804,42.58226,390.12604,0.912308827,ACTIVE
805,42.11037,390.46529,0.482067016,ACTIVE
806,41.73207,390.76532,0.674603272,ACTIVE
807,41.44576,391,0.788727984,ACTIVE
808,41.29367,391,0.418045653,ACTIVE
809,40.98944,390.97842,0.467452946,ACTIVE
810,40.64564,390.87833,0.343966935,ACTIVE
811,40.27065,390.81087,1.316593163,ACTIVE
812,39.9581,390.86089,1.494737647,ACTIVE
813,39.63002,390.9436,0.797695366,ACTIVE
814,39.30189,391.14359,0.471202535,ACTIVE
815,38.89643,391.36538,0.227860629,ACTIVE
816,38.48204,391.66542,0.183336459,ACTIVE
817,37.99674,391.88909,0.29576129,ACTIVE
818,37.42359,391.8391,1.062254238,ACTIVE
819,36.87669,391.7782,0.801403195,ACTIVE
820,36.45075,391.67818,0.588681722,ACTIVE
821,36.07147,391.6,0.677389228,ACTIVE
822,35.65299,391.6,0.652861785,ACTIVE
823,35.19987,391.57819,0.251817276,ACTIVE
824,34.64225,391.47817,0.104416701,ACTIVE
825,34.28293,391.4,0.511359257,ACTIVE
826,33.88738,391.4,0.72961109,ACTIVE
827,33.50093,391.38907,0.467607729,ACTIVE
828,33.0436,391.33907,0.275434441,ACTIVE
829,32.62585,391.27814,0.258369914,ACTIVE
830,32.19984,391.17813,0.354576346,ACTIVE
831,31.79769,391.02342,0.239052002,ACTIVE
832,31.3997,390.67342,0.156561818,ACTIVE
833,31.03947,390.26871,0.424456118,ACTIVE
834,30.8133,389.66868,0.841524948,ACTIVE
835,30.59457,389.2,0.807586299,ACTIVE
836,30.34785,389.2,0.926189217,ACTIVE
837,30.04025,389.1562,0.315729513,ACTIVE
838,29.87583,388.95619,0.099544964,ACTIVE
839,29.63808,388.76713,0.160183387,ACTIVE
840,29.4416,388.61713,0.417812398,ACTIVE
841,29.27384,388.45616,0.269061465,ACTIVE
842,29.134,388.25615,0.355065415,ACTIVE
843,28.96209,388.11097,0.053271898,ACTIVE
844,28.80919,388.16097,0.059905143,ACTIVE
845,28.67188,388.18903,0.141934352,ACTIVE
846,28.64469,388.13903,0.131631584,ACTIVE
847,28.39473,388.07806,0.275048141,ACTIVE
848,28.18416,387.97805,0.872011161,ACTIVE
849,28.03125,387.8122,0.763862822,ACTIVE
850,27.90279,387.41218,0.438963027,ACTIVE
851,27.92597,387.07804,0.781721639,ACTIVE
852,27.91445,386.97803,0.302315275,ACTIVE
853,27.77395,386.82311,0.169769608,ACTIVE
854,27.69979,386.47311,0.249806871,ACTIVE
855,27.75744,386.17803,1.388652975,ACTIVE
856,27.77715,386.07802,1.594161872,ACTIVE
857,27.71057,385.97801,1.67499029,ACTIVE
858,27.65625,385.87801,2.130759535,ACTIVE
859,27.66368,385.51413,2.316525553,ACTIVE
860,27.67931,384.21413,0.57599817,ACTIVE
861,27.89063,382.85912,1.565612575,ACTIVE
862,28.18309,381.30897,1.31754642,ACTIVE
863,28.5305,379.83587,1.892854318,ACTIVE
864,28.91303,378.63581,1.838296781,ACTIVE
865,29.41635,377.54585,1.527295284,ACTIVE
866,30.01102,376.84582,0.639274177,ACTIVE
867,30.68294,376.02461,0.214406436,ACTIVE
868,31.41727,374.77455,0.138144379,ACTIVE
869,32.05796,373.72286,0.314687392,ACTIVE
870,32.71023,373.37284,0.386541029,ACTIVE
871,33.37445,372.93463,0.382020284,ACTIVE
872,34.12448,372.18463,0.424395622,ACTIVE
873,34.81227,371.52282,0.739103497,ACTIVE
874,35.61284,371.1728,1.182980479,ACTIVE
875,36.49164,370.63528,0.680214626,ACTIVE
876,37.30814,369.43528,0.886880078,ACTIVE
877,38.07374,368.34557,1.554476032,ACTIVE
878,38.89795,367.64554,0.991564985,ACTIVE
879,39.80027,366.94549,0.181659935,ACTIVE
880,40.73381,366.24542,1.153147041,ACTIVE
881,41.62469,365.58955,1.247822584,ACTIVE
882,42.48012,365.08955,0.798917583,ACTIVE
883,43.31185,364.61163,0.295812928,ACTIVE
884,44.25356,364.21159,0.840943404,ACTIVE
885,45.03488,363.84473,1.550714823,ACTIVE
886,45.89809,363.59473,1.072625183,ACTIVE
887,46.74965,363.32261,0.13033989,ACTIVE
888,47.58954,362.97259,0.180728887,ACTIVE
889,48.38653,362.64471,0.225880459,ACTIVE
890,49.21078,362.39473,0.560996784,ACTIVE
891,49.94123,362.14476,1.40664398,ACTIVE
892,50.74597,361.89478,1.57848493,ACTIVE
893,51.46086,361.97607,0.830702529,ACTIVE
894,52.17959,363.22638,0.225352091,ACTIVE
895,52.93347,364.38811,0.690146149,ACTIVE
896,53.5703,365.23811,0.516413114,ACTIVE
897,54.06642,366.04386,0.074172199,ACTIVE
898,54.56641,366.69392,0.072698843,ACTIVE
899,55.07031,367.36611,1.121737571,ACTIVE
900,55.5508,368.11603,1.163131569,ACTIVE
901,56.08596,368.85494,0.123463515,ACTIVE
902,56.46879,369.55508,0.466143786,ACTIVE
903,56.7227,370.45468,0.911741423,ACTIVE
904,57.05083,372.05452,0.820056509,ACTIVE
905,57.5392,373.39969,0.957095229,ACTIVE
906,57.82043,373.84976,1.869456975,ACTIVE
907,57.99223,374.27764,2.250164378,ACTIVE
908,58.04688,374.62767,2.05932807,ACTIVE
909,58.21887,374.9444,0.787172419,ACTIVE
910,58.49224,375.14441,0.210945764,ACTIVE
911,58.72664,375.27779,0.432563572,ACTIVE
912,58.98438,375.17778,0.142397334,ACTIVE
913,59.12903,375.04445,0.28451967,ACTIVE
914,59.29302,374.79447,0.569549374,ACTIVE
915,59.41028,374.54447,0.579818347,ACTIVE
916,59.6877,374.29443,0.209236358,ACTIVE
917,59.90239,374.08888,0.190105795,ACTIVE
918,60.07041,374.03888,0.076371987,ACTIVE
919,60.27374,374,0.096903053,ACTIVE
920,60.56271,374,0.339105126,ACTIVE
921,60.82043,374.22251,0.750721962,ACTIVE
922,60.87885,375.22256,0.642501887,ACTIVE
923,60.99644,376.31166,0.125428143,ACTIVE
924,61.19953,377.71173,0.119196901,ACTIVE
925,61.32841,378.94475,0.05596563,ACTIVE
926,61.40655,379.59476,0.086526749,ACTIVE
927,61.40241,380.20023,0.201064017,ACTIVE
928,61.29304,380.65027,0.206092312,ACTIVE
929,61.26563,381.06687,0.123894492,ACTIVE
930,61.30071,381.36687,0.246179248,ACTIVE
931,61.28507,381.64458,1.157969365,ACTIVE
932,61.19548,381.84458,1.567577756,ACTIVE
933,61.15243,382.04458,1.721193343,ACTIVE
934,61.10901,382.2446,1.474843156,ACTIVE
935,61.06631,382.46693,0.644658376,ACTIVE
936,61.09375,382.76693,0.339230771,ACTIVE
937,60.98818,383.01116,0.166805371,ACTIVE
938,60.92568,383.06116,0.158271922,ACTIVE
939,60.82391,383.11116,0.132345714,ACTIVE
940,60.75762,383.16116,0.206031606,ACTIVE
941,60.73861,383.18883,1.023502071,ACTIVE
942,60.65625,383.13883,1.110832963,ACTIVE
943,60.65246,383.11117,1.424852177,ACTIVE
944,60.59375,383.16117,2.327024252,ACTIVE
945,60.52746,383.2,2.076357057,ACTIVE
946,60.45313,383.2,0.494566448,ACTIVE
947,60.34277,383.16646,0.147581794,ACTIVE
948,60.29259,383.01645,0.202119858,ACTIVE
949,60.26563,382.9,0.159887245,ACTIVE
950,60.26185,382.9,0.082849737,ACTIVE
951,60.23815,382.9,0.098368175,ACTIVE
952,60.19558,382.9,1.618862178,ACTIVE
953,60.10938,382.92239,1.594185229,ACTIVE
954,60.0237,383.02239,0.530944191,ACTIVE
955,59.99624,383.0888,0.30531889,ACTIVE
956,60.00752,383.0388,0.060888259,ACTIVE
957,59.95313,383.0224,0.17474428,ACTIVE
958,59.91059,383.12241,0.389970553,ACTIVE
959,59.77687,383.22241,0.514246036,ACTIVE
960,59.70313,383.32241,0.33851017,ACTIVE
961,59.71,383.37759,0.557046852,ACTIVE
962,59.72624,383.27758,0.859381634,ACTIVE
963,59.58252,383.22242,1.079602128,ACTIVE
964,59.45247,383.32243,1.042478109,ACTIVE
965,59.40999,383.42243,1.08274592,ACTIVE
966,59.40625,383.52243,1.286375432,ACTIVE
967,59.35564,383.57757,0.751410446,ACTIVE
968,59.24926,383.47756,0.075557717,ACTIVE
969,59.20686,383.41122,0.117943973,ACTIVE
970,59.14436,383.46123,0.609368875,ACTIVE
971,59.07738,383.48877,0.672593629,ACTIVE
972,59.01488,383.43877,1.364193709,ACTIVE
973,58.92932,383.41122,1.495666615,ACTIVE
974,58.875,383.46122,1.368880311,ACTIVE
975,58.82441,383.52243,0.643899738,ACTIVE
976,58.76487,383.62246,0.772702409,ACTIVE
977,58.70602,383.66628,1.970360867,ACTIVE
978,58.67558,383.5163,2.588567622,ACTIVE
979,58.62871,383.32137,2.770041572,ACTIVE
980,58.58551,382.9713,2.637489744,ACTIVE
981,58.5588,382.6325,2.182965742,ACTIVE
982,58.51932,382.33252,0.332629824,ACTIVE
983,58.49262,382.04377,0.187766772,ACTIVE
984,58.51563,381.79374,0.49426973,ACTIVE
985,58.54688,381.57749,0.304525168,ACTIVE
986,58.58639,381.4775,0.217561203,ACTIVE
987,58.60938,381.33249,0.246129539,ACTIVE
988,58.62869,381.03244,0.709009287,ACTIVE
989,58.66821,380.76621,0.212199384,ACTIVE
990,58.71139,380.6162,1.049239655,ACTIVE
991,58.76195,380.45494,0.900404691,ACTIVE
992,58.8042,380.25492,0.334524431,ACTIVE
993,58.83912,380.0549,0.16609027,ACTIVE
994,58.89063,379.85489,0.142006903,ACTIVE
995,58.93384,379.68872,0.216884724,ACTIVE
996,59.05053,379.63872,0.814258554,ACTIVE
997,59.11304,379.61128,0.291363896,ACTIVE
998,59.17552,379.66128,0.245581528,ACTIVE
999,59.24635,379.68871,0.228432215,ACTIVE
1000,59.31981,379.63871,0.88056833,ACTIVE
1001,59.35938,379.63387,1.20057132,ACTIVE
1002,59.40625,379.78387,0.356202627,ACTIVE
1003,59.45782,379.86613,0.053453967,ACTIVE
1004,59.51926,379.71611,0.176897428,ACTIVE
1005,59.62972,379.6226,0.077720793,ACTIVE
1006,59.73545,379.72261,0.147836499,ACTIVE
1007,59.80525,379.77739,0.102575046,ACTIVE
1008,59.90988,379.67739,0.163887406,ACTIVE
1009,59.97712,379.58869,0.088641668,ACTIVE
1010,59.94112,379.53869,0.232839612,ACTIVE
1011,59.88339,379.5,0.327161401,ACTIVE
1012,59.96513,379.5,0.799665866,ACTIVE
1013,60.08654,379.48868,0.832752833,ACTIVE
1014,60.15625,379.43868,0.525981963,ACTIVE
1015,60.23438,379.41132,0.545309892,ACTIVE
1016,60.31015,379.46132,0.356697382,ACTIVE
1017,60.41828,379.52265,0.120101105,ACTIVE
1018,60.40144,379.62266,0.082775525,ACTIVE
1019,60.375,379.71133,0.336172972,ACTIVE
1020,60.36782,379.76133,0.374173673,ACTIVE
1021,60.41829,379.84532,0.242455043,ACTIVE
1022,60.52409,380.04532,0.319175117,ACTIVE
1023,60.53483,380.24533,0.114361608,ACTIVE
1024,60.52767,380.44536,0.099346902,ACTIVE
1025,60.53482,380.63403,0.360675063,ACTIVE
1026,60.58302,380.78403,0.401075348,ACTIVE
1027,60.57813,380.96805,0.321585569,ACTIVE
1028,60.56743,381.26808,0.222196685,ACTIVE
1029,60.56743,381.5227,0.327952604,ACTIVE
1030,60.60938,381.62271,0.120524161,ACTIVE
1031,60.56467,381.75678,0.076153112,ACTIVE
1032,60.58169,382.00679,0.093376784,ACTIVE
1033,60.54332,382.21136,0.145831345,ACTIVE
1034,60.57813,382.26136,0.220960401,ACTIVE
1035,60.57813,382.31136,0.242191782,ACTIVE
1036,60.52272,382.36136,0.222197696,ACTIVE
1037,60.48438,382.45681,0.176747456,ACTIVE
1038,60.44813,382.70683,0.1561991,ACTIVE
1039,60.47375,382.94548,0.121770012,ACTIVE
1040,60.48586,383.14548,0.065192962,ACTIVE
1041,60.37649,383.35686,0.089527381,ACTIVE
1042,60.33668,383.60688,0.101896007,ACTIVE
1043,60.33013,383.83414,0.132758721,ACTIVE
1044,60.19455,383.98414,0.145025211,ACTIVE
1045,60.17234,384.02034,0.096274863,ACTIVE
1046,60.0176,383.67034,0.060968807,ACTIVE
1047,60.02536,383.37724,0.102182482,ACTIVE
1048,59.67702,383.27723,0.151515722,ACTIVE
1049,60.04336,383.14304,1.163013557,ACTIVE
1050,59.89063,382.89302,1.72260999,ACTIVE
1051,59.86654,382.6544,2.09654946,ACTIVE
1052,59.98438,382.45441,1.963748397,ACTIVE
1053,59.97737,382.28861,1.534841018,ACTIVE
1054,59.88712,382.23861,0.208574224,ACTIVE
1055,59.90975,382.12025,0.340451097,ACTIVE
1056,59.94099,381.7703,0.437440308,ACTIVE
1057,59.94963,381.48862,0.227309713,ACTIVE
1058,60.03988,381.4386,0.060989589,ACTIVE
1059,60.07463,381.34296,0.135636686,ACTIVE
1060,60.15625,381.09298,0.122846584,ACTIVE
1061,60.11982,380.85439,0.193260819,ACTIVE
1062,60.15625,380.65435,0.212290504,ACTIVE
1063,60.25865,380.46574,0.695740073,ACTIVE
1064,60.37847,380.31576,0.640216125,ACTIVE
1065,60.44965,380.13153,0.131474395,ACTIVE
1066,60.50347,379.8315,0.104322167,ACTIVE
1067,60.56424,379.62284,0.120044061,ACTIVE
1068,60.71182,379.72283,0.172595453,ACTIVE
1069,60.82978,379.83425,0.114683609,ACTIVE
1070,60.88191,379.98427,0.103334814,ACTIVE
1071,60.96528,380.11143,0.137981284,ACTIVE
1072,61.03651,380.16142,0.149953002,ACTIVE
1073,61.12846,380.24565,0.143563643,ACTIVE
1074,61.2153,380.44571,0.197121055,ACTIVE
1075,61.25,380.63432,0.368480394,ACTIVE
1076,61.31089,380.78431,0.211736032,ACTIVE
1077,61.34191,380.93431,0.111113408,ACTIVE
1078,61.40097,381.08433,0.204397113,ACTIVE
1079,61.28312,381.2687,0.294715187,ACTIVE
1080,61.32284,381.56868,0.31942571,ACTIVE
1081,61.46187,381.77711,0.290626732,ACTIVE
1082,61.54154,381.67709,0.223272523,ACTIVE
1083,61.56594,381.62293,0.302468808,ACTIVE
1084,61.56593,381.72291,0.358898032,ACTIVE
1085,61.58351,381.76564,0.318358479,ACTIVE
1086,61.6372,381.61562,0.41090828,ACTIVE
1087,61.67188,381.51146,0.447795726,ACTIVE
1088,61.6875,381.56146,0.453275047,ACTIVE
1089,61.71533,381.6,0.605103649,ACTIVE
1090,61.73097,381.6,0.502685286,ACTIVE
1091,61.76903,381.57705,0.393047677,ACTIVE
1092,61.82133,381.47705,0.47697178,ACTIVE
1093,61.85257,381.42295,0.657761072,ACTIVE
1094,61.76223,381.52296,0.827547272,ACTIVE
1095,61.77785,381.55408,0.699224284,ACTIVE
1096,61.95313,381.35409,0.680893594,ACTIVE
1097,61.91979,381.23443,0.503144466,ACTIVE
1098,61.69296,381.38446,0.239481399,ACTIVE
1099,61.86822,381.44253,0.191508021,ACTIVE
1100,62.019,381.19257,0.273892946,ACTIVE
1101,62.125,380.95407,0.381681726,ACTIVE
1102,62.17524,380.75402,0.463810176,ACTIVE
1103,62.18413,380.6115,0.655188238,ACTIVE
1104,62.193,380.6615,0.719687817,ACTIVE
1105,62.26899,380.7115,0.949860557,ACTIVE
1106,62.35265,380.7615,1.398438448,ACTIVE
1107,62.35048,380.81151,1.244041641,ACTIVE
1108,62.41515,380.86151,0.626753516,ACTIVE
1109,62.47767,380.9,0.830043981,ACTIVE
1110,62.51563,380.9,0.840826613,ACTIVE
1111,62.54688,380.88848,0.779516644,ACTIVE
1112,62.60603,380.83848,0.285505706,ACTIVE
1113,62.61829,380.82305,0.147831564,ACTIVE
1114,62.62834,380.92305,0.228470129,ACTIVE
1115,62.69083,380.96542,0.418221836,ACTIVE
1116,62.76229,380.81542,0.617234225,ACTIVE
1117,62.82143,380.71153,0.615155466,ACTIVE
1118,62.80585,380.76154,1.412606823,ACTIVE
1119,62.82147,380.8,1.840918012,ACTIVE
1120,62.8627,380.8,1.343072427,ACTIVE
1121,62.90293,380.78846,0.211894286,ACTIVE
1122,62.90625,380.73846,0.307788917,ACTIVE
1123,62.89962,380.71155,0.867988279,ACTIVE
1124,62.92518,380.76155,0.577543388,ACTIVE
1125,62.93419,380.8,0.265912922,ACTIVE
